,Input1,Input2,Target,Alpha
699,z0/mcf-z-stacks-03212011_i04_s2_w2.tif,z8/mcf-z-stacks-03212011_i04_s2_w2.tif,z4/mcf-z-stacks-03212011_i04_s2_w2.tif,0.5
700,z0/mcf-z-stacks-03212011_i05_s1_w2.tif,z8/mcf-z-stacks-03212011_i05_s1_w2.tif,z4/mcf-z-stacks-03212011_i05_s1_w2.tif,0.5
701,z0/mcf-z-stacks-03212011_i05_s2_w2.tif,z8/mcf-z-stacks-03212011_i05_s2_w2.tif,z4/mcf-z-stacks-03212011_i05_s2_w2.tif,0.5
702,z0/mcf-z-stacks-03212011_i06_s1_w2.tif,z8/mcf-z-stacks-03212011_i06_s1_w2.tif,z4/mcf-z-stacks-03212011_i06_s1_w2.tif,0.5
703,z0/mcf-z-stacks-03212011_i06_s2_w2.tif,z8/mcf-z-stacks-03212011_i06_s2_w2.tif,z4/mcf-z-stacks-03212011_i06_s2_w2.tif,0.5
704,z0/mcf-z-stacks-03212011_i07_s1_w2.tif,z8/mcf-z-stacks-03212011_i07_s1_w2.tif,z4/mcf-z-stacks-03212011_i07_s1_w2.tif,0.5
705,z0/mcf-z-stacks-03212011_i07_s2_w2.tif,z8/mcf-z-stacks-03212011_i07_s2_w2.tif,z4/mcf-z-stacks-03212011_i07_s2_w2.tif,0.5
706,z0/mcf-z-stacks-03212011_i08_s1_w2.tif,z8/mcf-z-stacks-03212011_i08_s1_w2.tif,z4/mcf-z-stacks-03212011_i08_s1_w2.tif,0.5
707,z0/mcf-z-stacks-03212011_i08_s2_w2.tif,z8/mcf-z-stacks-03212011_i08_s2_w2.tif,z4/mcf-z-stacks-03212011_i08_s2_w2.tif,0.5
708,z0/mcf-z-stacks-03212011_i09_s1_w2.tif,z8/mcf-z-stacks-03212011_i09_s1_w2.tif,z4/mcf-z-stacks-03212011_i09_s1_w2.tif,0.5
709,z0/mcf-z-stacks-03212011_i09_s2_w2.tif,z8/mcf-z-stacks-03212011_i09_s2_w2.tif,z4/mcf-z-stacks-03212011_i09_s2_w2.tif,0.5
710,z0/mcf-z-stacks-03212011_i10_s1_w2.tif,z8/mcf-z-stacks-03212011_i10_s1_w2.tif,z4/mcf-z-stacks-03212011_i10_s1_w2.tif,0.5
711,z0/mcf-z-stacks-03212011_i10_s2_w2.tif,z8/mcf-z-stacks-03212011_i10_s2_w2.tif,z4/mcf-z-stacks-03212011_i10_s2_w2.tif,0.5
712,z0/mcf-z-stacks-03212011_i11_s1_w2.tif,z8/mcf-z-stacks-03212011_i11_s1_w2.tif,z4/mcf-z-stacks-03212011_i11_s1_w2.tif,0.5
713,z0/mcf-z-stacks-03212011_i11_s2_w2.tif,z8/mcf-z-stacks-03212011_i11_s2_w2.tif,z4/mcf-z-stacks-03212011_i11_s2_w2.tif,0.5
714,z0/mcf-z-stacks-03212011_i12_s1_w2.tif,z8/mcf-z-stacks-03212011_i12_s1_w2.tif,z4/mcf-z-stacks-03212011_i12_s1_w2.tif,0.5
715,z0/mcf-z-stacks-03212011_i12_s2_w2.tif,z8/mcf-z-stacks-03212011_i12_s2_w2.tif,z4/mcf-z-stacks-03212011_i12_s2_w2.tif,0.5
716,z0/mcf-z-stacks-03212011_i13_s1_w2.tif,z8/mcf-z-stacks-03212011_i13_s1_w2.tif,z4/mcf-z-stacks-03212011_i13_s1_w2.tif,0.5
717,z0/mcf-z-stacks-03212011_i13_s2_w2.tif,z8/mcf-z-stacks-03212011_i13_s2_w2.tif,z4/mcf-z-stacks-03212011_i13_s2_w2.tif,0.5
718,z0/mcf-z-stacks-03212011_i14_s1_w2.tif,z8/mcf-z-stacks-03212011_i14_s1_w2.tif,z4/mcf-z-stacks-03212011_i14_s1_w2.tif,0.5
719,z0/mcf-z-stacks-03212011_i14_s2_w2.tif,z8/mcf-z-stacks-03212011_i14_s2_w2.tif,z4/mcf-z-stacks-03212011_i14_s2_w2.tif,0.5
720,z0/mcf-z-stacks-03212011_i15_s1_w2.tif,z8/mcf-z-stacks-03212011_i15_s1_w2.tif,z4/mcf-z-stacks-03212011_i15_s1_w2.tif,0.5
721,z0/mcf-z-stacks-03212011_i15_s2_w2.tif,z8/mcf-z-stacks-03212011_i15_s2_w2.tif,z4/mcf-z-stacks-03212011_i15_s2_w2.tif,0.5
722,z0/mcf-z-stacks-03212011_i16_s1_w2.tif,z8/mcf-z-stacks-03212011_i16_s1_w2.tif,z4/mcf-z-stacks-03212011_i16_s1_w2.tif,0.5
723,z0/mcf-z-stacks-03212011_i16_s2_w2.tif,z8/mcf-z-stacks-03212011_i16_s2_w2.tif,z4/mcf-z-stacks-03212011_i16_s2_w2.tif,0.5
724,z0/mcf-z-stacks-03212011_i17_s1_w2.tif,z8/mcf-z-stacks-03212011_i17_s1_w2.tif,z4/mcf-z-stacks-03212011_i17_s1_w2.tif,0.5
725,z0/mcf-z-stacks-03212011_i17_s2_w2.tif,z8/mcf-z-stacks-03212011_i17_s2_w2.tif,z4/mcf-z-stacks-03212011_i17_s2_w2.tif,0.5
726,z0/mcf-z-stacks-03212011_i18_s1_w2.tif,z8/mcf-z-stacks-03212011_i18_s1_w2.tif,z4/mcf-z-stacks-03212011_i18_s1_w2.tif,0.5
727,z0/mcf-z-stacks-03212011_i18_s2_w2.tif,z8/mcf-z-stacks-03212011_i18_s2_w2.tif,z4/mcf-z-stacks-03212011_i18_s2_w2.tif,0.5
728,z0/mcf-z-stacks-03212011_i19_s1_w2.tif,z8/mcf-z-stacks-03212011_i19_s1_w2.tif,z4/mcf-z-stacks-03212011_i19_s1_w2.tif,0.5
729,z0/mcf-z-stacks-03212011_i19_s2_w2.tif,z8/mcf-z-stacks-03212011_i19_s2_w2.tif,z4/mcf-z-stacks-03212011_i19_s2_w2.tif,0.5
730,z0/mcf-z-stacks-03212011_i20_s1_w2.tif,z8/mcf-z-stacks-03212011_i20_s1_w2.tif,z4/mcf-z-stacks-03212011_i20_s1_w2.tif,0.5
731,z0/mcf-z-stacks-03212011_i20_s2_w2.tif,z8/mcf-z-stacks-03212011_i20_s2_w2.tif,z4/mcf-z-stacks-03212011_i20_s2_w2.tif,0.5
732,z0/mcf-z-stacks-03212011_i21_s1_w2.tif,z8/mcf-z-stacks-03212011_i21_s1_w2.tif,z4/mcf-z-stacks-03212011_i21_s1_w2.tif,0.5
733,z0/mcf-z-stacks-03212011_i21_s2_w2.tif,z8/mcf-z-stacks-03212011_i21_s2_w2.tif,z4/mcf-z-stacks-03212011_i21_s2_w2.tif,0.5
734,z0/mcf-z-stacks-03212011_i22_s1_w2.tif,z8/mcf-z-stacks-03212011_i22_s1_w2.tif,z4/mcf-z-stacks-03212011_i22_s1_w2.tif,0.5
735,z0/mcf-z-stacks-03212011_i22_s2_w2.tif,z8/mcf-z-stacks-03212011_i22_s2_w2.tif,z4/mcf-z-stacks-03212011_i22_s2_w2.tif,0.5
736,z0/mcf-z-stacks-03212011_i23_s1_w2.tif,z8/mcf-z-stacks-03212011_i23_s1_w2.tif,z4/mcf-z-stacks-03212011_i23_s1_w2.tif,0.5
737,z0/mcf-z-stacks-03212011_i23_s2_w2.tif,z8/mcf-z-stacks-03212011_i23_s2_w2.tif,z4/mcf-z-stacks-03212011_i23_s2_w2.tif,0.5
738,z0/mcf-z-stacks-03212011_i24_s1_w2.tif,z8/mcf-z-stacks-03212011_i24_s1_w2.tif,z4/mcf-z-stacks-03212011_i24_s1_w2.tif,0.5
739,z0/mcf-z-stacks-03212011_i24_s2_w2.tif,z8/mcf-z-stacks-03212011_i24_s2_w2.tif,z4/mcf-z-stacks-03212011_i24_s2_w2.tif,0.5
740,z0/mcf-z-stacks-03212011_j01_s1_w2.tif,z8/mcf-z-stacks-03212011_j01_s1_w2.tif,z4/mcf-z-stacks-03212011_j01_s1_w2.tif,0.5
741,z0/mcf-z-stacks-03212011_j01_s2_w2.tif,z8/mcf-z-stacks-03212011_j01_s2_w2.tif,z4/mcf-z-stacks-03212011_j01_s2_w2.tif,0.5
742,z0/mcf-z-stacks-03212011_j02_s1_w2.tif,z8/mcf-z-stacks-03212011_j02_s1_w2.tif,z4/mcf-z-stacks-03212011_j02_s1_w2.tif,0.5
743,z0/mcf-z-stacks-03212011_j02_s2_w2.tif,z8/mcf-z-stacks-03212011_j02_s2_w2.tif,z4/mcf-z-stacks-03212011_j02_s2_w2.tif,0.5
744,z0/mcf-z-stacks-03212011_j03_s1_w2.tif,z8/mcf-z-stacks-03212011_j03_s1_w2.tif,z4/mcf-z-stacks-03212011_j03_s1_w2.tif,0.5
745,z0/mcf-z-stacks-03212011_j03_s2_w2.tif,z8/mcf-z-stacks-03212011_j03_s2_w2.tif,z4/mcf-z-stacks-03212011_j03_s2_w2.tif,0.5
746,z0/mcf-z-stacks-03212011_j04_s1_w2.tif,z8/mcf-z-stacks-03212011_j04_s1_w2.tif,z4/mcf-z-stacks-03212011_j04_s1_w2.tif,0.5
747,z0/mcf-z-stacks-03212011_j04_s2_w2.tif,z8/mcf-z-stacks-03212011_j04_s2_w2.tif,z4/mcf-z-stacks-03212011_j04_s2_w2.tif,0.5
748,z0/mcf-z-stacks-03212011_j05_s1_w2.tif,z8/mcf-z-stacks-03212011_j05_s1_w2.tif,z4/mcf-z-stacks-03212011_j05_s1_w2.tif,0.5
749,z0/mcf-z-stacks-03212011_j05_s2_w2.tif,z8/mcf-z-stacks-03212011_j05_s2_w2.tif,z4/mcf-z-stacks-03212011_j05_s2_w2.tif,0.5
750,z0/mcf-z-stacks-03212011_j06_s1_w2.tif,z8/mcf-z-stacks-03212011_j06_s1_w2.tif,z4/mcf-z-stacks-03212011_j06_s1_w2.tif,0.5
751,z0/mcf-z-stacks-03212011_j06_s2_w2.tif,z8/mcf-z-stacks-03212011_j06_s2_w2.tif,z4/mcf-z-stacks-03212011_j06_s2_w2.tif,0.5
752,z0/mcf-z-stacks-03212011_j07_s1_w2.tif,z8/mcf-z-stacks-03212011_j07_s1_w2.tif,z4/mcf-z-stacks-03212011_j07_s1_w2.tif,0.5
753,z0/mcf-z-stacks-03212011_j07_s2_w2.tif,z8/mcf-z-stacks-03212011_j07_s2_w2.tif,z4/mcf-z-stacks-03212011_j07_s2_w2.tif,0.5
754,z0/mcf-z-stacks-03212011_j08_s1_w2.tif,z8/mcf-z-stacks-03212011_j08_s1_w2.tif,z4/mcf-z-stacks-03212011_j08_s1_w2.tif,0.5
755,z0/mcf-z-stacks-03212011_j08_s2_w2.tif,z8/mcf-z-stacks-03212011_j08_s2_w2.tif,z4/mcf-z-stacks-03212011_j08_s2_w2.tif,0.5
756,z0/mcf-z-stacks-03212011_j09_s1_w2.tif,z8/mcf-z-stacks-03212011_j09_s1_w2.tif,z4/mcf-z-stacks-03212011_j09_s1_w2.tif,0.5
757,z0/mcf-z-stacks-03212011_j09_s2_w2.tif,z8/mcf-z-stacks-03212011_j09_s2_w2.tif,z4/mcf-z-stacks-03212011_j09_s2_w2.tif,0.5
758,z0/mcf-z-stacks-03212011_j10_s1_w2.tif,z8/mcf-z-stacks-03212011_j10_s1_w2.tif,z4/mcf-z-stacks-03212011_j10_s1_w2.tif,0.5
759,z0/mcf-z-stacks-03212011_j10_s2_w2.tif,z8/mcf-z-stacks-03212011_j10_s2_w2.tif,z4/mcf-z-stacks-03212011_j10_s2_w2.tif,0.5
760,z0/mcf-z-stacks-03212011_j11_s1_w2.tif,z8/mcf-z-stacks-03212011_j11_s1_w2.tif,z4/mcf-z-stacks-03212011_j11_s1_w2.tif,0.5
761,z0/mcf-z-stacks-03212011_j11_s2_w2.tif,z8/mcf-z-stacks-03212011_j11_s2_w2.tif,z4/mcf-z-stacks-03212011_j11_s2_w2.tif,0.5
762,z0/mcf-z-stacks-03212011_j12_s1_w2.tif,z8/mcf-z-stacks-03212011_j12_s1_w2.tif,z4/mcf-z-stacks-03212011_j12_s1_w2.tif,0.5
763,z0/mcf-z-stacks-03212011_j12_s2_w2.tif,z8/mcf-z-stacks-03212011_j12_s2_w2.tif,z4/mcf-z-stacks-03212011_j12_s2_w2.tif,0.5
764,z0/mcf-z-stacks-03212011_j13_s1_w2.tif,z8/mcf-z-stacks-03212011_j13_s1_w2.tif,z4/mcf-z-stacks-03212011_j13_s1_w2.tif,0.5
765,z0/mcf-z-stacks-03212011_j13_s2_w2.tif,z8/mcf-z-stacks-03212011_j13_s2_w2.tif,z4/mcf-z-stacks-03212011_j13_s2_w2.tif,0.5
766,z0/mcf-z-stacks-03212011_j14_s1_w2.tif,z8/mcf-z-stacks-03212011_j14_s1_w2.tif,z4/mcf-z-stacks-03212011_j14_s1_w2.tif,0.5
767,z0/mcf-z-stacks-03212011_j14_s2_w2.tif,z8/mcf-z-stacks-03212011_j14_s2_w2.tif,z4/mcf-z-stacks-03212011_j14_s2_w2.tif,0.5
768,z0/mcf-z-stacks-03212011_j15_s1_w2.tif,z8/mcf-z-stacks-03212011_j15_s1_w2.tif,z4/mcf-z-stacks-03212011_j15_s1_w2.tif,0.5
769,z0/mcf-z-stacks-03212011_j15_s2_w2.tif,z8/mcf-z-stacks-03212011_j15_s2_w2.tif,z4/mcf-z-stacks-03212011_j15_s2_w2.tif,0.5
770,z0/mcf-z-stacks-03212011_j16_s1_w2.tif,z8/mcf-z-stacks-03212011_j16_s1_w2.tif,z4/mcf-z-stacks-03212011_j16_s1_w2.tif,0.5
771,z0/mcf-z-stacks-03212011_j16_s2_w2.tif,z8/mcf-z-stacks-03212011_j16_s2_w2.tif,z4/mcf-z-stacks-03212011_j16_s2_w2.tif,0.5
772,z0/mcf-z-stacks-03212011_j17_s1_w2.tif,z8/mcf-z-stacks-03212011_j17_s1_w2.tif,z4/mcf-z-stacks-03212011_j17_s1_w2.tif,0.5
773,z0/mcf-z-stacks-03212011_j17_s2_w2.tif,z8/mcf-z-stacks-03212011_j17_s2_w2.tif,z4/mcf-z-stacks-03212011_j17_s2_w2.tif,0.5
774,z0/mcf-z-stacks-03212011_j18_s1_w2.tif,z8/mcf-z-stacks-03212011_j18_s1_w2.tif,z4/mcf-z-stacks-03212011_j18_s1_w2.tif,0.5
775,z0/mcf-z-stacks-03212011_j18_s2_w2.tif,z8/mcf-z-stacks-03212011_j18_s2_w2.tif,z4/mcf-z-stacks-03212011_j18_s2_w2.tif,0.5
776,z0/mcf-z-stacks-03212011_j19_s1_w2.tif,z8/mcf-z-stacks-03212011_j19_s1_w2.tif,z4/mcf-z-stacks-03212011_j19_s1_w2.tif,0.5
777,z0/mcf-z-stacks-03212011_j19_s2_w2.tif,z8/mcf-z-stacks-03212011_j19_s2_w2.tif,z4/mcf-z-stacks-03212011_j19_s2_w2.tif,0.5
778,z0/mcf-z-stacks-03212011_j20_s1_w2.tif,z8/mcf-z-stacks-03212011_j20_s1_w2.tif,z4/mcf-z-stacks-03212011_j20_s1_w2.tif,0.5
779,z0/mcf-z-stacks-03212011_j20_s2_w2.tif,z8/mcf-z-stacks-03212011_j20_s2_w2.tif,z4/mcf-z-stacks-03212011_j20_s2_w2.tif,0.5
780,z0/mcf-z-stacks-03212011_j21_s1_w2.tif,z8/mcf-z-stacks-03212011_j21_s1_w2.tif,z4/mcf-z-stacks-03212011_j21_s1_w2.tif,0.5
781,z0/mcf-z-stacks-03212011_j21_s2_w2.tif,z8/mcf-z-stacks-03212011_j21_s2_w2.tif,z4/mcf-z-stacks-03212011_j21_s2_w2.tif,0.5
782,z0/mcf-z-stacks-03212011_j22_s1_w2.tif,z8/mcf-z-stacks-03212011_j22_s1_w2.tif,z4/mcf-z-stacks-03212011_j22_s1_w2.tif,0.5
783,z0/mcf-z-stacks-03212011_j22_s2_w2.tif,z8/mcf-z-stacks-03212011_j22_s2_w2.tif,z4/mcf-z-stacks-03212011_j22_s2_w2.tif,0.5
784,z0/mcf-z-stacks-03212011_j23_s1_w2.tif,z8/mcf-z-stacks-03212011_j23_s1_w2.tif,z4/mcf-z-stacks-03212011_j23_s1_w2.tif,0.5
785,z0/mcf-z-stacks-03212011_j23_s2_w2.tif,z8/mcf-z-stacks-03212011_j23_s2_w2.tif,z4/mcf-z-stacks-03212011_j23_s2_w2.tif,0.5
786,z0/mcf-z-stacks-03212011_j24_s1_w2.tif,z8/mcf-z-stacks-03212011_j24_s1_w2.tif,z4/mcf-z-stacks-03212011_j24_s1_w2.tif,0.5
787,z0/mcf-z-stacks-03212011_j24_s2_w2.tif,z8/mcf-z-stacks-03212011_j24_s2_w2.tif,z4/mcf-z-stacks-03212011_j24_s2_w2.tif,0.5
788,z0/mcf-z-stacks-03212011_k01_s1_w2.tif,z8/mcf-z-stacks-03212011_k01_s1_w2.tif,z4/mcf-z-stacks-03212011_k01_s1_w2.tif,0.5
789,z0/mcf-z-stacks-03212011_k01_s2_w2.tif,z8/mcf-z-stacks-03212011_k01_s2_w2.tif,z4/mcf-z-stacks-03212011_k01_s2_w2.tif,0.5
790,z0/mcf-z-stacks-03212011_k02_s1_w2.tif,z8/mcf-z-stacks-03212011_k02_s1_w2.tif,z4/mcf-z-stacks-03212011_k02_s1_w2.tif,0.5
791,z0/mcf-z-stacks-03212011_k02_s2_w2.tif,z8/mcf-z-stacks-03212011_k02_s2_w2.tif,z4/mcf-z-stacks-03212011_k02_s2_w2.tif,0.5
792,z0/mcf-z-stacks-03212011_k03_s1_w2.tif,z8/mcf-z-stacks-03212011_k03_s1_w2.tif,z4/mcf-z-stacks-03212011_k03_s1_w2.tif,0.5
793,z0/mcf-z-stacks-03212011_k03_s2_w2.tif,z8/mcf-z-stacks-03212011_k03_s2_w2.tif,z4/mcf-z-stacks-03212011_k03_s2_w2.tif,0.5
794,z0/mcf-z-stacks-03212011_k04_s1_w2.tif,z8/mcf-z-stacks-03212011_k04_s1_w2.tif,z4/mcf-z-stacks-03212011_k04_s1_w2.tif,0.5
795,z0/mcf-z-stacks-03212011_k04_s2_w2.tif,z8/mcf-z-stacks-03212011_k04_s2_w2.tif,z4/mcf-z-stacks-03212011_k04_s2_w2.tif,0.5
796,z0/mcf-z-stacks-03212011_k05_s1_w2.tif,z8/mcf-z-stacks-03212011_k05_s1_w2.tif,z4/mcf-z-stacks-03212011_k05_s1_w2.tif,0.5
797,z0/mcf-z-stacks-03212011_k05_s2_w2.tif,z8/mcf-z-stacks-03212011_k05_s2_w2.tif,z4/mcf-z-stacks-03212011_k05_s2_w2.tif,0.5
798,z0/mcf-z-stacks-03212011_k06_s1_w2.tif,z8/mcf-z-stacks-03212011_k06_s1_w2.tif,z4/mcf-z-stacks-03212011_k06_s1_w2.tif,0.5
799,z0/mcf-z-stacks-03212011_k06_s2_w2.tif,z8/mcf-z-stacks-03212011_k06_s2_w2.tif,z4/mcf-z-stacks-03212011_k06_s2_w2.tif,0.5
800,z0/mcf-z-stacks-03212011_k07_s1_w2.tif,z8/mcf-z-stacks-03212011_k07_s1_w2.tif,z4/mcf-z-stacks-03212011_k07_s1_w2.tif,0.5
801,z0/mcf-z-stacks-03212011_k07_s2_w2.tif,z8/mcf-z-stacks-03212011_k07_s2_w2.tif,z4/mcf-z-stacks-03212011_k07_s2_w2.tif,0.5
802,z0/mcf-z-stacks-03212011_k08_s1_w2.tif,z8/mcf-z-stacks-03212011_k08_s1_w2.tif,z4/mcf-z-stacks-03212011_k08_s1_w2.tif,0.5
803,z0/mcf-z-stacks-03212011_k08_s2_w2.tif,z8/mcf-z-stacks-03212011_k08_s2_w2.tif,z4/mcf-z-stacks-03212011_k08_s2_w2.tif,0.5
804,z0/mcf-z-stacks-03212011_k09_s1_w2.tif,z8/mcf-z-stacks-03212011_k09_s1_w2.tif,z4/mcf-z-stacks-03212011_k09_s1_w2.tif,0.5
805,z0/mcf-z-stacks-03212011_k09_s2_w2.tif,z8/mcf-z-stacks-03212011_k09_s2_w2.tif,z4/mcf-z-stacks-03212011_k09_s2_w2.tif,0.5
806,z0/mcf-z-stacks-03212011_k10_s1_w2.tif,z8/mcf-z-stacks-03212011_k10_s1_w2.tif,z4/mcf-z-stacks-03212011_k10_s1_w2.tif,0.5
807,z0/mcf-z-stacks-03212011_k10_s2_w2.tif,z8/mcf-z-stacks-03212011_k10_s2_w2.tif,z4/mcf-z-stacks-03212011_k10_s2_w2.tif,0.5
808,z0/mcf-z-stacks-03212011_k11_s1_w2.tif,z8/mcf-z-stacks-03212011_k11_s1_w2.tif,z4/mcf-z-stacks-03212011_k11_s1_w2.tif,0.5
809,z0/mcf-z-stacks-03212011_k11_s2_w2.tif,z8/mcf-z-stacks-03212011_k11_s2_w2.tif,z4/mcf-z-stacks-03212011_k11_s2_w2.tif,0.5
810,z0/mcf-z-stacks-03212011_k12_s1_w2.tif,z8/mcf-z-stacks-03212011_k12_s1_w2.tif,z4/mcf-z-stacks-03212011_k12_s1_w2.tif,0.5
811,z0/mcf-z-stacks-03212011_k12_s2_w2.tif,z8/mcf-z-stacks-03212011_k12_s2_w2.tif,z4/mcf-z-stacks-03212011_k12_s2_w2.tif,0.5
812,z0/mcf-z-stacks-03212011_k13_s1_w2.tif,z8/mcf-z-stacks-03212011_k13_s1_w2.tif,z4/mcf-z-stacks-03212011_k13_s1_w2.tif,0.5
813,z0/mcf-z-stacks-03212011_k13_s2_w2.tif,z8/mcf-z-stacks-03212011_k13_s2_w2.tif,z4/mcf-z-stacks-03212011_k13_s2_w2.tif,0.5
814,z0/mcf-z-stacks-03212011_k14_s1_w2.tif,z8/mcf-z-stacks-03212011_k14_s1_w2.tif,z4/mcf-z-stacks-03212011_k14_s1_w2.tif,0.5
815,z0/mcf-z-stacks-03212011_k14_s2_w2.tif,z8/mcf-z-stacks-03212011_k14_s2_w2.tif,z4/mcf-z-stacks-03212011_k14_s2_w2.tif,0.5
816,z0/mcf-z-stacks-03212011_k15_s1_w2.tif,z8/mcf-z-stacks-03212011_k15_s1_w2.tif,z4/mcf-z-stacks-03212011_k15_s1_w2.tif,0.5
817,z0/mcf-z-stacks-03212011_k15_s2_w2.tif,z8/mcf-z-stacks-03212011_k15_s2_w2.tif,z4/mcf-z-stacks-03212011_k15_s2_w2.tif,0.5
818,z0/mcf-z-stacks-03212011_k16_s1_w2.tif,z8/mcf-z-stacks-03212011_k16_s1_w2.tif,z4/mcf-z-stacks-03212011_k16_s1_w2.tif,0.5
819,z0/mcf-z-stacks-03212011_k16_s2_w2.tif,z8/mcf-z-stacks-03212011_k16_s2_w2.tif,z4/mcf-z-stacks-03212011_k16_s2_w2.tif,0.5
820,z0/mcf-z-stacks-03212011_k17_s1_w2.tif,z8/mcf-z-stacks-03212011_k17_s1_w2.tif,z4/mcf-z-stacks-03212011_k17_s1_w2.tif,0.5
821,z0/mcf-z-stacks-03212011_k17_s2_w2.tif,z8/mcf-z-stacks-03212011_k17_s2_w2.tif,z4/mcf-z-stacks-03212011_k17_s2_w2.tif,0.5
822,z0/mcf-z-stacks-03212011_k18_s1_w2.tif,z8/mcf-z-stacks-03212011_k18_s1_w2.tif,z4/mcf-z-stacks-03212011_k18_s1_w2.tif,0.5
823,z0/mcf-z-stacks-03212011_k18_s2_w2.tif,z8/mcf-z-stacks-03212011_k18_s2_w2.tif,z4/mcf-z-stacks-03212011_k18_s2_w2.tif,0.5
824,z0/mcf-z-stacks-03212011_k19_s1_w2.tif,z8/mcf-z-stacks-03212011_k19_s1_w2.tif,z4/mcf-z-stacks-03212011_k19_s1_w2.tif,0.5
825,z0/mcf-z-stacks-03212011_k19_s2_w2.tif,z8/mcf-z-stacks-03212011_k19_s2_w2.tif,z4/mcf-z-stacks-03212011_k19_s2_w2.tif,0.5
826,z0/mcf-z-stacks-03212011_k20_s1_w2.tif,z8/mcf-z-stacks-03212011_k20_s1_w2.tif,z4/mcf-z-stacks-03212011_k20_s1_w2.tif,0.5
827,z0/mcf-z-stacks-03212011_k20_s2_w2.tif,z8/mcf-z-stacks-03212011_k20_s2_w2.tif,z4/mcf-z-stacks-03212011_k20_s2_w2.tif,0.5
828,z0/mcf-z-stacks-03212011_k21_s1_w2.tif,z8/mcf-z-stacks-03212011_k21_s1_w2.tif,z4/mcf-z-stacks-03212011_k21_s1_w2.tif,0.5
829,z0/mcf-z-stacks-03212011_k21_s2_w2.tif,z8/mcf-z-stacks-03212011_k21_s2_w2.tif,z4/mcf-z-stacks-03212011_k21_s2_w2.tif,0.5
830,z0/mcf-z-stacks-03212011_k22_s1_w2.tif,z8/mcf-z-stacks-03212011_k22_s1_w2.tif,z4/mcf-z-stacks-03212011_k22_s1_w2.tif,0.5
831,z0/mcf-z-stacks-03212011_k22_s2_w2.tif,z8/mcf-z-stacks-03212011_k22_s2_w2.tif,z4/mcf-z-stacks-03212011_k22_s2_w2.tif,0.5
832,z0/mcf-z-stacks-03212011_k23_s1_w2.tif,z8/mcf-z-stacks-03212011_k23_s1_w2.tif,z4/mcf-z-stacks-03212011_k23_s1_w2.tif,0.5
833,z0/mcf-z-stacks-03212011_k23_s2_w2.tif,z8/mcf-z-stacks-03212011_k23_s2_w2.tif,z4/mcf-z-stacks-03212011_k23_s2_w2.tif,0.5
834,z0/mcf-z-stacks-03212011_k24_s1_w2.tif,z8/mcf-z-stacks-03212011_k24_s1_w2.tif,z4/mcf-z-stacks-03212011_k24_s1_w2.tif,0.5
835,z0/mcf-z-stacks-03212011_k24_s2_w2.tif,z8/mcf-z-stacks-03212011_k24_s2_w2.tif,z4/mcf-z-stacks-03212011_k24_s2_w2.tif,0.5
836,z0/mcf-z-stacks-03212011_l01_s1_w2.tif,z8/mcf-z-stacks-03212011_l01_s1_w2.tif,z4/mcf-z-stacks-03212011_l01_s1_w2.tif,0.5
837,z0/mcf-z-stacks-03212011_l01_s2_w2.tif,z8/mcf-z-stacks-03212011_l01_s2_w2.tif,z4/mcf-z-stacks-03212011_l01_s2_w2.tif,0.5
838,z0/mcf-z-stacks-03212011_l02_s1_w2.tif,z8/mcf-z-stacks-03212011_l02_s1_w2.tif,z4/mcf-z-stacks-03212011_l02_s1_w2.tif,0.5
839,z0/mcf-z-stacks-03212011_l02_s2_w2.tif,z8/mcf-z-stacks-03212011_l02_s2_w2.tif,z4/mcf-z-stacks-03212011_l02_s2_w2.tif,0.5
840,z0/mcf-z-stacks-03212011_l03_s1_w2.tif,z8/mcf-z-stacks-03212011_l03_s1_w2.tif,z4/mcf-z-stacks-03212011_l03_s1_w2.tif,0.5
841,z0/mcf-z-stacks-03212011_l03_s2_w2.tif,z8/mcf-z-stacks-03212011_l03_s2_w2.tif,z4/mcf-z-stacks-03212011_l03_s2_w2.tif,0.5
842,z0/mcf-z-stacks-03212011_l04_s1_w2.tif,z8/mcf-z-stacks-03212011_l04_s1_w2.tif,z4/mcf-z-stacks-03212011_l04_s1_w2.tif,0.5
843,z0/mcf-z-stacks-03212011_l04_s2_w2.tif,z8/mcf-z-stacks-03212011_l04_s2_w2.tif,z4/mcf-z-stacks-03212011_l04_s2_w2.tif,0.5
844,z0/mcf-z-stacks-03212011_l05_s1_w2.tif,z8/mcf-z-stacks-03212011_l05_s1_w2.tif,z4/mcf-z-stacks-03212011_l05_s1_w2.tif,0.5
845,z0/mcf-z-stacks-03212011_l05_s2_w2.tif,z8/mcf-z-stacks-03212011_l05_s2_w2.tif,z4/mcf-z-stacks-03212011_l05_s2_w2.tif,0.5
846,z0/mcf-z-stacks-03212011_l06_s1_w2.tif,z8/mcf-z-stacks-03212011_l06_s1_w2.tif,z4/mcf-z-stacks-03212011_l06_s1_w2.tif,0.5
847,z0/mcf-z-stacks-03212011_l06_s2_w2.tif,z8/mcf-z-stacks-03212011_l06_s2_w2.tif,z4/mcf-z-stacks-03212011_l06_s2_w2.tif,0.5
848,z0/mcf-z-stacks-03212011_l07_s1_w2.tif,z8/mcf-z-stacks-03212011_l07_s1_w2.tif,z4/mcf-z-stacks-03212011_l07_s1_w2.tif,0.5
